Time;Component ID;Description;Monitor Tag;Processed Message;Message Size;Stream ID;Category;Message Identifier
5.05777852606538;SEC 1;Confirmation message was encrypted (Req. ECU: 'RegularSecureECU_10') -> Send it to the ECU;MonitorTags.CP_SEC_ECNRYPTED_CONFIRMATION_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000055889B0>;112;-1;;3
5.05777852606538;SEC 1;Received a Registration message from 'RegularSecureECU_1' -> Start decryption;MonitorTags.CP_SEC_RECEIVE_REG_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x000000000927F358>;128.0;-1;;2
5.283668113195289;SEC 1;Inner Part of Registration message was decrypted (Req. ECU: 'RegularSecureECU_1');MonitorTags.CP_SEC_DECRYPTED_INNER_REG_MESSAGE;['SEC 1', <components.security.encryption.encryption_tools.SymmetricKey object at 0x0000000005593588>, 0.9834487547162171, 2.064257596099715];100;-1;;2
5.313941971319632;SEC 1;Outer Part of Registration message was decrypted (Req. ECU: 'RegularSecureECU_1');MonitorTags.CP_SEC_DECRYPTED_OUTER_REG_MESSAGE;<components.security.encryption.encryption_tools.HashedMessage object at 0x000000000927F240>;16;-1;;2
5.375327373484897;SEC 1;Certificate of 'RegularSecureECU_1' is validated;MonitorTags.CP_SEC_VALIDATED_ECU_CERTIFICATE;<components.security.certification.certificates.EcuCertificate object at 0x000000000559D2B0>;64.0;-1;;2
5.375467380502568;SEC 1;Compare hash for the inner Reg. Message is created (Req. ECU: 'RegularSecureECU_1');MonitorTags.CP_SEC_CREATED_CMP_HASH_REG_MSG;HashedMessage;-1;-1;;2
5.375467380502568;SEC 1;Comparison of inner Registration Message is finished (Req. ECU: 'RegularSecureECU_1') -> Generate Confirmation;MonitorTags.CP_SEC_COMPARED_HASH_REG_MSG;<components.security.certification.certificates.EcuCertificate object at 0x000000000559D2B0>;64.0;-1;;2
5.375557135001396;SEC 1;Confirmation message was encrypted (Req. ECU: 'RegularSecureECU_1') -> Send it to the ECU;MonitorTags.CP_SEC_ECNRYPTED_CONFIRMATION_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000092A27B8>;112;-1;;3
7.058284851065379;RegularSecureECU_10;Receive confirmation Message from 'SEC 1' -> Start to decrypt it;MonitorTags.CP_ECU_RECEIVE_CONF_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000055889B0>;112;-1;;3
7.058381168837953;RegularSecureECU_10;Decrypted confirmation Message from 'SEC 1' -> Successfully Authenticated;MonitorTags.CP_ECU_DECRYPTED_CONF_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055882E8>;100;-1;;3
7.3760634600013955;RegularSecureECU_1;Receive confirmation Message from 'SEC 1' -> Start to decrypt it;MonitorTags.CP_ECU_RECEIVE_CONF_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000092A27B8>;112;-1;;3
7.376159782066064;RegularSecureECU_1;Decrypted confirmation Message from 'SEC 1' -> Successfully Authenticated;MonitorTags.CP_ECU_DECRYPTED_CONF_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000092A2978>;100;-1;;3
8.740318172570648;SEC 1;Received a Registration message from 'Any_ECU_Name' -> Start decryption;MonitorTags.CP_SEC_RECEIVE_REG_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008BB2470>;128.0;-1;;2
8.966207759700557;SEC 1;Inner Part of Registration message was decrypted (Req. ECU: 'Any_ECU_Name');MonitorTags.CP_SEC_DECRYPTED_INNER_REG_MESSAGE;['SEC 1', <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000055AFB70>, 0.0435976506094804, 4.0644220214673625];100;-1;;2
8.9964816178249;SEC 1;Outer Part of Registration message was decrypted (Req. ECU: 'Any_ECU_Name');MonitorTags.CP_SEC_DECRYPTED_OUTER_REG_MESSAGE;<components.security.encryption.encryption_tools.HashedMessage object at 0x0000000008BB2A90>;16;-1;;2
9.057867019990166;SEC 1;Certificate of 'Any_ECU_Name' is validated;MonitorTags.CP_SEC_VALIDATED_ECU_CERTIFICATE;<components.security.certification.certificates.EcuCertificate object at 0x000000000559DD30>;64.0;-1;;2
9.058007027007838;SEC 1;Compare hash for the inner Reg. Message is created (Req. ECU: 'Any_ECU_Name');MonitorTags.CP_SEC_CREATED_CMP_HASH_REG_MSG;HashedMessage;-1;-1;;2
9.058007027007838;SEC 1;Comparison of inner Registration Message is finished (Req. ECU: 'Any_ECU_Name') -> Generate Confirmation;MonitorTags.CP_SEC_COMPARED_HASH_REG_MSG;<components.security.certification.certificates.EcuCertificate object at 0x000000000559DD30>;64.0;-1;;2
9.058096781506665;SEC 1;Confirmation message was encrypted (Req. ECU: 'Any_ECU_Name') -> Send it to the ECU;MonitorTags.CP_SEC_ECNRYPTED_CONFIRMATION_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000092CF320>;112;-1;;3
9.058096781506665;SEC 1;Received a Registration message from 'RegularSecureECU_2' -> Start decryption;MonitorTags.CP_SEC_RECEIVE_REG_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008BB23C8>;128.0;-1;;2
9.283986368636574;SEC 1;Inner Part of Registration message was decrypted (Req. ECU: 'RegularSecureECU_2');MonitorTags.CP_SEC_DECRYPTED_INNER_REG_MESSAGE;['SEC 1', <components.security.encryption.encryption_tools.SymmetricKey object at 0x000000000558C438>, 0.5262812958787614, 4.064422833662988];100;-1;;2
9.314260226760917;SEC 1;Outer Part of Registration message was decrypted (Req. ECU: 'RegularSecureECU_2');MonitorTags.CP_SEC_DECRYPTED_OUTER_REG_MESSAGE;<components.security.encryption.encryption_tools.HashedMessage object at 0x0000000008BB27B8>;16;-1;;2
9.375645628926183;SEC 1;Certificate of 'RegularSecureECU_2' is validated;MonitorTags.CP_SEC_VALIDATED_ECU_CERTIFICATE;<components.security.certification.certificates.EcuCertificate object at 0x00000000055A40F0>;64.0;-1;;2
9.375785635943855;SEC 1;Compare hash for the inner Reg. Message is created (Req. ECU: 'RegularSecureECU_2');MonitorTags.CP_SEC_CREATED_CMP_HASH_REG_MSG;HashedMessage;-1;-1;;2
9.375785635943855;SEC 1;Comparison of inner Registration Message is finished (Req. ECU: 'RegularSecureECU_2') -> Generate Confirmation;MonitorTags.CP_SEC_COMPARED_HASH_REG_MSG;<components.security.certification.certificates.EcuCertificate object at 0x00000000055A40F0>;64.0;-1;;2
9.375875390442681;SEC 1;Confirmation message was encrypted (Req. ECU: 'RegularSecureECU_2') -> Send it to the ECU;MonitorTags.CP_SEC_ECNRYPTED_CONFIRMATION_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008BB2908>;112;-1;;3
9.375875390442681;SEC 1;Received a Registration message from 'RegularSecureECU_18' -> Start decryption;MonitorTags.CP_SEC_RECEIVE_REG_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008BB2550>;128.0;-1;;2
9.601764977572591;SEC 1;Inner Part of Registration message was decrypted (Req. ECU: 'RegularSecureECU_18');MonitorTags.CP_SEC_DECRYPTED_INNER_REG_MESSAGE;['SEC 1', <components.security.encryption.encryption_tools.SymmetricKey object at 0x0000000005593198>, 0.5408335022104145, 4.064424083112448];100;-1;;2
9.632038835696934;SEC 1;Outer Part of Registration message was decrypted (Req. ECU: 'RegularSecureECU_18');MonitorTags.CP_SEC_DECRYPTED_OUTER_REG_MESSAGE;<components.security.encryption.encryption_tools.HashedMessage object at 0x0000000008BB29E8>;16;-1;;2
9.6934242378622;SEC 1;Certificate of 'RegularSecureECU_18' is validated;MonitorTags.CP_SEC_VALIDATED_ECU_CERTIFICATE;<components.security.certification.certificates.EcuCertificate object at 0x000000000559D9B0>;64.0;-1;;2
9.693564244879871;SEC 1;Compare hash for the inner Reg. Message is created (Req. ECU: 'RegularSecureECU_18');MonitorTags.CP_SEC_CREATED_CMP_HASH_REG_MSG;HashedMessage;-1;-1;;2
9.693564244879871;SEC 1;Comparison of inner Registration Message is finished (Req. ECU: 'RegularSecureECU_18') -> Generate Confirmation;MonitorTags.CP_SEC_COMPARED_HASH_REG_MSG;<components.security.certification.certificates.EcuCertificate object at 0x000000000559D9B0>;64.0;-1;;2
10.000000711730184;RegularSecureECU_15;Start creation of Request Message (Stream ID: 25);MonitorTags.CP_ECU_START_CREATE_REQ_MESSAGE;['RegularSecureECU_15', 25, 0.32134031824709264, 10.000000711730184];100;25;;5
10.000090461736573;RegularSecureECU_15;Encrypted Request Message (Stream ID: 25);MonitorTags.CP_ECU_ENCRYPTED_REQ_MESSAGE;['RegularSecureECU_15', <components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000078E9A20>];112;25;;5
10.000090461736573;RegularSecureECU_15;Start creation of Request Message (Stream ID: 16);MonitorTags.CP_ECU_START_CREATE_REQ_MESSAGE;['RegularSecureECU_15', 16, 0.5278126951831429, 10.000090461736573];100;16;;5
10.000180211742961;RegularSecureECU_15;Encrypted Request Message (Stream ID: 16);MonitorTags.CP_ECU_ENCRYPTED_REQ_MESSAGE;['RegularSecureECU_15', <components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008298898>];112;16;;5
10.0019061225672;RegularSecureECU_15;Receive Grant Message (Stream ID: Unknown) -> Start to decrypt;MonitorTags.CP_ECU_RECEIVE_GRANT_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008BB28D0>;112;25;;7
10.002002435074056;RegularSecureECU_15;Decrypted Grant Message (Stream ID: 25);MonitorTags.CP_ECU_DECRYPTED_GRANT_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x0000000008BB2978>;100;25;;6
10.002002435074056;RegularSecureECU_15;Want to send Simple message -> Stream ID: 25 ;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF3C8>;50;25;;25
10.002067872578714;RegularSecureECU_15;"Encrypted Simple message -> Send it: Stream ID: 25; Content: '<components.base.message.abst_bus_message.SegData object at 0x00000000055AF3C8>'";MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF3C8>;64;25;;25
10.002581222567203;RegularSecureECU_15;Receive Grant Message (Stream ID: Unknown) -> Start to decrypt;MonitorTags.CP_ECU_RECEIVE_GRANT_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000092B26A0>;112;16;;7
10.002677535074058;RegularSecureECU_15;Decrypted Grant Message (Stream ID: 16);MonitorTags.CP_ECU_DECRYPTED_GRANT_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000092B2278>;100;16;;6
10.002677535074058;RegularSecureECU_15;Want to send Simple message -> Stream ID: 16 ;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF438>;50;16;;16
10.002742972578716;RegularSecureECU_15;"Encrypted Simple message -> Send it: Stream ID: 16; Content: '<components.base.message.abst_bus_message.SegData object at 0x00000000055AF438>'";MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF438>;64;16;;16
9.693653999378698;SEC 1;Confirmation message was encrypted (Req. ECU: 'RegularSecureECU_18') -> Send it to the ECU;MonitorTags.CP_SEC_ECNRYPTED_CONFIRMATION_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008BE1CF8>;112;-1;;3
10.000428011736574;SEC 1;Received a Request message from 'RegularSecureECU_15' (Stream ID: Unknown yet)-> Start decryption;MonitorTags.CP_SEC_RECEIVE_REQ_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000078E9A20>;112;-1;;5
10.000524329064355;SEC 1;Request message was decrypted (Stream ID: 25, Req. ECU: 'RegularSecureECU_15') -> On success start session key generation;MonitorTags.CP_SEC_DECRYPTED_REQ_MESSAGE;['RegularSecureECU_15', 25, 0.32134031824709264, 10.000000711730184];100;25;;5
10.000803718068369;SEC 1;Session key was generated (Stream ID: 25, Req. ECU: 'RegularSecureECU_15') -> send grant/deny message;MonitorTags.CP_SEC_GENERATED_SESSION_KEY;-1;-1;25;;6
10.000893472567197;SEC 1;Grant message was encrypted (Stream ID: 25, Target ECU: 'RegularSecureECU_1');MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;['RegularSecureECU_1', 25, <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000092C6550>, 0.32134031824709264, 10.000803718068369, 'RegularSecureECU_15'];100;25;;6
10.000983227066026;SEC 1;Grant message was encrypted (Stream ID: 25, Target ECU: 'RegularSecureECU_18');MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;['RegularSecureECU_18', 25, <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000092C6550>, 0.32134031824709264, 10.000893472567197, 'RegularSecureECU_15'];100;25;;6
10.001072981564855;SEC 1;Grant message was encrypted (Stream ID: 25, Target ECU: 'RegularSecureECU_15');MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;['RegularSecureECU_15', 25, <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000092C6550>, 0.32134031824709264, 10.000983227066026, 'RegularSecureECU_15'];100;25;;6
10.001072981564855;SEC 1;Received a Request message from 'RegularSecureECU_15' (Stream ID: Unknown yet)-> Start decryption;MonitorTags.CP_SEC_RECEIVE_REQ_MESSAGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008298898>;112;-1;;5
10.001169298892636;SEC 1;Request message was decrypted (Stream ID: 16, Req. ECU: 'RegularSecureECU_15') -> On success start session key generation;MonitorTags.CP_SEC_DECRYPTED_REQ_MESSAGE;['RegularSecureECU_15', 16, 0.5278126951831429, 10.000090461736573];100;16;;5
10.00144868789665;SEC 1;Session key was generated (Stream ID: 16, Req. ECU: 'RegularSecureECU_15') -> send grant/deny message;MonitorTags.CP_SEC_GENERATED_SESSION_KEY;-1;-1;16;;6
10.001538442395479;SEC 1;Grant message was encrypted (Stream ID: 16, Target ECU: 'Any_ECU_Name');MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;['Any_ECU_Name', 16, <components.security.encryption.encryption_tools.SymmetricKey object at 0x0000000008298B00>, 0.5278126951831429, 10.00144868789665, 'RegularSecureECU_15'];100;16;;6
10.001628196894307;SEC 1;Grant message was encrypted (Stream ID: 16, Target ECU: 'RegularSecureECU_15');MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;['RegularSecureECU_15', 16, <components.security.encryption.encryption_tools.SymmetricKey object at 0x0000000008298B00>, 0.5278126951831429, 10.001538442395479, 'RegularSecureECU_15'];100;16;;6
10.250000729523483;RegularSecureECU_15;Want to send Simple message -> Stream ID: 25 ;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF3C8>;50;25;;25
10.250066167028141;RegularSecureECU_15;"Encrypted Simple message -> Send it: Stream ID: 25; Content: '<components.base.message.abst_bus_message.SegData object at 0x00000000055AF3C8>'";MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF3C8>;64;25;;25
10.500000747316697;RegularSecureECU_15;Want to send Simple message -> Stream ID: 16 ;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF438>;50;16;;16
10.500066184821355;RegularSecureECU_15;"Encrypted Simple message -> Send it: Stream ID: 16; Content: '<components.base.message.abst_bus_message.SegData object at 0x00000000055AF438>'";MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF438>;64;16;;16
10.500066184821355;RegularSecureECU_15;Want to send Simple message -> Stream ID: 25 ;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x00000000055AF3C8>;50;25;;25
