Time;Component ID;Description;Monitor Tag;Processed Message;Message Size;Stream ID;Category;Message Identifier
1.8203486067793717;TEST ECU 11;ServerHelloDone, validated Certificate of 'TEST ECU 10', Stream: '27';MonitorTags.CP_SERVER_HELLO_DONE_VALIDATED_CERT;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 10, [27]);0;27;;8
1.8204573817793717;TEST ECU 10;Receive the client Certificate from 'TEST ECU 11', Stream: '27' -> Start verification;MonitorTags.CP_RECEIVE_CLIENT_CERTIFICATE;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 2000, [<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 27]);0;27;;5
3.2402256317793716;TEST ECU 10;Finished verification of certificate from 'TEST ECU 11', Stream: '27';MonitorTags.CP_CLIENT_CERTIFICATE_VALIDATED;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 2000, [<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 27]);0;27;;5
1.8203486067793717;TEST ECU 11;Sending client Certificate to  'TEST ECU 10', Stream: '27';MonitorTags.CP_SEND_CLIENT_CERTIFICATE;[<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 27];2000;27;;5
1.8203486067793717;TEST ECU 11;Want to send ClientKeyexchange to 'TEST ECU 10' ->Start encrypting;MonitorTags.CP_INIT_SEND_CLIENT_KEYEXCHANGE;[b'9\x9c@\xb8\xa6\xbf\xb9\xe9\x99\xc9ZH9\xe2R\xd1\\\x94\xc0\x8c\xebLA\xdc\xc6\xa9\x93\xb0\xf6\\M\x07\x98B\n\xd8\xb29\xeb!v\x8b\xabf t', [3, 3]];0;27;;9
2.5296594192793718;TEST ECU 11;Encrypted  'TEST ECU 10', Stream 27 -> Generating Mastersecret;MonitorTags.CP_ENCRYPTED_CLIENT_KEYEXCHANGE;[b'9\x9c@\xb8\xa6\xbf\xb9\xe9\x99\xc9ZH9\xe2R\xd1\\\x94\xc0\x8c\xebLA\xdc\xc6\xa9\x93\xb0\xf6\\M\x07\x98B\n\xd8\xb29\xeb!v\x8b\xabf t', [3, 3]];128.0;27;;9
2.5312694192793717;TEST ECU 11;Generated Master secret for 'TEST ECU 10', Stream: '27';MonitorTags.CP_GENERATED_MASTERSEC_CLIENT_KEYEXCHANGE;b'Z\x15x!ZW\xbc\xfa4\xc6g\n\x00Q\xce\x8b\xa8\x08\xa0\xe7\x8b\x8fFbs\xeb\xcf^\x13\xaa\xe5\x1bl\xacN\xd36eZ\x9a\xdb3\xef\xac\xce\x81\xb5\xc8';48;27;;9
2.5312694192793717;TEST ECU 11;Want to send CertificateVerify 'TEST ECU 10', Stream 27 - > Start Encryption;MonitorTags.CP_INIT_SEND_CERTIFICATE_VERIFY;[0];100;27;;9
3.2402256317793716;TEST ECU 10;Receive clientKeyexchange from 'TEST ECU 11', Stream: '27' -> Start its decryption;MonitorTags.CP_RECEIVE_CLIENT_KEYEXCHANGE;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000008BE8C50>;128.0;27;;9
8.238870895909805;TEST ECU 10;Decrypted clientKeyexchange message from 'TEST ECU 11', Stream: '27';MonitorTags.CP_DECRYPTED_CLIENT_KEYEXCHANGE;[b'9\x9c@\xb8\xa6\xbf\xb9\xe9\x99\xc9ZH9\xe2R\xd1\\\x94\xc0\x8c\xebLA\xdc\xc6\xa9\x93\xb0\xf6\\M\x07\x98B\n\xd8\xb29\xeb!v\x8b\xabf t', [3, 3]];100;27;;9
3.2405802317793717;TEST ECU 11;CertificateVerify encrypted 'TEST ECU 10', Stream: '27' -> Send message;MonitorTags.CP_ENCRYPTED_CERTIFICATE_VERIFY;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000009130630>;128.0;27;;9
3.2405802317793717;TEST ECU 11;Sending ChangeCipherSpec to  'TEST ECU 10', Stream: '27';MonitorTags.CP_SEND_CIPHER_SPEC;[1, 27];1;27;;11
3.2405802317793717;TEST ECU 11;Want to send clientFinished to 'TEST ECU 10', Stream: '27' -> Hash Verification Data;MonitorTags.CP_INIT_CLIENT_FINISHED;[0];3000;27;;12
3.2446959605315646;TEST ECU 11;Finished first hashing of ClientFinished for 'TEST ECU 10', Stream: '27' ->Start hashing with prf;MonitorTags.CP_HASHED_CLIENT_FINISHED;['[0]', <HashMechEnum.SHA1: 9>];16;27;;12
3.2463059605315645;TEST ECU 11;Generated Hash for ClientFinished message to 'TEST ECU 10', Stream: '27' -> Sending Message;MonitorTags.CP_GENERATED_HASH_FROM_PRF_CLIENT_FINISHED;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
8.238870895909805;TEST ECU 10;Receive CertificateVerify from 'TEST ECU 11', Stream: '27' -> Decrypt it;MonitorTags.CP_RECEIVE_CERTIFICATE_VERIFY;[0];128.0;27;;10
18.237232895909806;TEST ECU 10;Decrypted CertificateVerify from 'TEST ECU 11', Stream: '27' -> Generate Mastersecret from Presecret;MonitorTags.CP_DECRYPTED_CERTIFICATE_VERIFY;[0];100;27;;10
18.238842895909805;TEST ECU 10;Generated MasterSecret for 'TEST ECU 11', Stream: '27';MonitorTags.CP_GENERATED_MASTER_SECRET_CERT_VERIFY;b'Z\x15x!ZW\xbc\xfa4\xc6g\n\x00Q\xce\x8b\xa8\x08\xa0\xe7\x8b\x8fFbs\xeb\xcf^\x13\xaa\xe5\x1bl\xacN\xd36eZ\x9a\xdb3\xef\xac\xce\x81\xb5\xc8';48;27;;10
18.238842895909805;TEST ECU 10;Received changeCipherSpec from 'TEST ECU 11', Stream: '27';MonitorTags.CP_RECEIVED_CHANGE_CIPHER_SPEC;[1, 27];1;27;;11
18.239839544386903;TEST ECU 10;Received clientFinished Message 'TEST ECU 11', Stream: '27' -> Start Hashing;MonitorTags.CP_RECEIVE_CLIENT_FINISHED;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
18.24395511639006;TEST ECU 10;Hashed ClientFinished Verification Data 'TEST ECU 11', Stream: '27' -> run PRF;MonitorTags.CP_CLIENT_FINISHED_HASHED_COMPARISON_HASH;['[0]', <HashMechEnum.SHA1: 9>];16;27;;12
18.24556511639006;TEST ECU 10;Ran PRF for 'TEST ECU 11', Stream: '27' ;MonitorTags.CP_CLIENT_FINISHED_GENERATED_HASH_PRF;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
18.24556511639006;TEST ECU 10;Server received Authentication granted from Client 'TEST ECU 11', Stream: '27';MonitorTags.CP_CLIENT_AUTHENTICATED;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
18.24556511639006;TEST ECU 10;Sending ChangeCipherSpec to  'TEST ECU 11', Stream: '27';MonitorTags.CP_SEND_CIPHER_SPEC;[1, 27];1;27;;11
18.24618988986716;TEST ECU 10;Sender: Want to send ServerFinished'TEST ECU 11', Stream: '27' -> Start hashing;MonitorTags.CP_INIT_SERVER_FINISHED;[0];3000;27;;12
18.25030546187032;TEST ECU 10;Sender: hashed ServerFinished Verification data 'TEST ECU 11', Stream: '27' -> run PRF;MonitorTags.CP_HASHED_SERVER_FINISHED;['[0]', <HashMechEnum.SHA1: 9>];16;27;;12
18.25191546187032;TEST ECU 10;Sender: Ran PRF  'TEST ECU 11', Stream: '27';MonitorTags.CP_GENERATED_HASH_FROM_PRF_SERVER_FINISHED;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
18.247319230179524;TEST ECU 11;Received changeCipherSpec from 'TEST ECU 10', Stream: '27';MonitorTags.CP_RECEIVED_CHANGE_CIPHER_SPEC;[1, 27];1;27;;11
18.25423676315978;TEST ECU 11;Received ServerFinished Message 'TEST ECU 10', Stream: '27' -> Start Hashing;MonitorTags.CP_RECEIVE_SERVER_FINISHED;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
18.258352491911975;TEST ECU 11;Receiver: Hashed ServerFinished VerificationData 'TEST ECU 10', Stream: '27' -> run PRF;MonitorTags.CP_SERVER_FINISHED_HASHED_COMPARISON_HASH;['[0]', <HashMechEnum.SHA1: 9>];16;27;;12
18.259962491911974;TEST ECU 11;Receiver: Ran PRF for 'TEST ECU 10', Stream: '27';MonitorTags.CP_SERVER_FINISHED_GENERATED_HASH_PRF;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
18.259962491911974;TEST ECU 11;Client received Authentication granted from Server 'TEST ECU 10', Stream: '27';MonitorTags.CP_SERVER_AUTHENTICATED;b'\xf8\x1e\xa2\xe5tw4\xc7\xe5\x9d7Jp\xc4\xb4O\xe6A\x14~\xfc\x90\x1f1\x94\x90V\xb3\xe7\x1e\x84l+\xb1\x864rL \x805\xd6\xb8Q\xf82cs';48;27;;12
18.803649382428553;TEST ECU 10;Received simple Message from  'TEST ECU 11', Stream: '27';MonitorTags.CP_RECEIVE_SIMPLE_MESSAGE;(<TLSContentType.APPLICATION_DATA: 23>, [3, 3], 20, 'A');4;27;;27
18.801714643639087;TEST ECU 11;Sending simple message to 'TEST ECU 10', Stream: '27';MonitorTags.CP_SESSION_AVAILABLE_SEND_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x0000000005494CF8>;20;27;;27
19.60372234598736;TEST ECU 10;Received simple Message from  'TEST ECU 11', Stream: '27';MonitorTags.CP_RECEIVE_SIMPLE_MESSAGE;(<TLSContentType.APPLICATION_DATA: 23>, [3, 3], 20, 'A');4;27;;27
19.601787607197895;TEST ECU 11;Sending simple message to 'TEST ECU 10', Stream: '27';MonitorTags.CP_SESSION_AVAILABLE_SEND_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x0000000005494CF8>;20;27;;27
20.00124765207774;RegularSecureECU_15;Sending ClientHello to 'TEST ECU 9', Stream: '25';MonitorTags.CP_SEND_CLIENT_HELLO;"[[3, 3], 20.00124765207774, b'\x8a\xcaP\xdd\x98/\nq\xb0Vjj\xc5\xac\x1c\xa1\x05\xf0Q\xc4\x80(;w\x96%\x89f', None, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000005486438>, <CompressionMethod.NULL: 0>, [], 'TEST ECU 9', 25]";60;25;;2
20.00124765207774;RegularSecureECU_15;Sending ClientHello to 'TEST ECU 10', Stream: '25';MonitorTags.CP_SEND_CLIENT_HELLO;"[[3, 3], 20.00124765207774, b'\x8a\xcaP\xdd\x98/\nq\xb0Vjj\xc5\xac\x1c\xa1\x05\xf0Q\xc4\x80(;w\x96%\x89f', None, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000005486438>, <CompressionMethod.NULL: 0>, [], 'TEST ECU 10', 25]";60;25;;2
20.001573977077744;RegularSecureECU_15;Receive ServerHello from 'TEST ECU 10', Stream: '25' ;MonitorTags.CP_RECEIVE_SERVER_HELLO;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 100, [[3, 3], b'p\xeb\x10\xeeY+\xda4f\xdd\x04\xed\xcd\x81&\x80\xa74\xc9\x16s\x1fW\x98\xd5\x1f\x1aV', 'b357e670e12248fa836e7caaee56fd74', <TLSCipherSuite.TLS_RSA_WITH_AES_128_CBC_SHA: 7>, <CompressionMethod.NULL: 0>, 25]);0;25;;3
20.001682752077745;RegularSecureECU_15;Receive ServerCertificate from 'TEST ECU 10', Stream: '25';MonitorTags.CP_RECEIVE_SERVER_CERTIFICATE;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 2000, [<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 25]);0;25;;4
20.001791527077746;RegularSecureECU_15;Receive Certificate Request from 'TEST ECU 10', Stream: '25';MonitorTags.CP_RECEIVE_CERTIFICATE_REQUEST;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 100, [[<TLSCertificateType.ECC_SIGN: 2>, <TLSCertificateType.RSA_SIGN: 1>], [<enums.ecu_tls_structs.SignatureAndHashAlgorithm object at 0x000000000AD8F1D0>, <enums.ecu_tls_structs.SignatureAndHashAlgorithm object at 0x000000000AD8F128>], [<CAEnum.CA_L1: 15>, <CAEnum.CA_L2: 16>, <CAEnum.CA_L3: 17>, <CAEnum.CA_L11: 18>, <CAEnum.CA_L12: 19>, <CAEnum.CA_L13: 20>, <CAEnum.CA_L21: 21>, <CAEnum.CA_L22: 22>, <CAEnum.CA_L23: 23>, <CAEnum.CA_L31: 24>, <CAEnum.CA_L32: 25>, <CAEnum.CA_L33: 26>, <CAEnum.CA_L311: 27>, <CAEnum.CA_L312: 28>, <CAEnum.CA_L313: 29>], 25]);0;25;;7
20.001900302077747;RegularSecureECU_15;Receive ServerHelloDone from 'TEST ECU 10', Stream: '25' -> Start Certificate Validation;MonitorTags.CP_RECEIVE_SERVER_HELLO_DONE;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 10, [25]);0;25;;8
21.421668552077747;RegularSecureECU_15;ServerHelloDone, validated Certificate of 'TEST ECU 10', Stream: '25';MonitorTags.CP_SERVER_HELLO_DONE_VALIDATED_CERT;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 10, [25]);0;25;;8
20.00135642707774;TEST ECU 9;Receive ClientHello from 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_RECEIVE_CLIENT_HELLO;"(<TLSContentType.HANDSHAKE: 22>, [3, 3], 60, [[3, 3], 20.00124765207774, b'\x8a\xcaP\xdd\x98/\nq\xb0Vjj\xc5\xac\x1c\xa1\x05\xf0Q\xc4\x80(;w\x96%\x89f', None, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000005486438>, <CompressionMethod.NULL: 0>, [], 'TEST ECU 9', 25])";0;25;;2
20.00135642707774;TEST ECU 9;Sending Server Hello to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_SERVER_HELLO;[[3, 3], b'p\xeb\x10\xeeY+\xda4f\xdd\x04\xed\xcd\x81&\x80\xa74\xc9\x16s\x1fW\x98\xd5\x1f\x1aV', '2e97372c17774083b7c56b1d5fff41e9', <TLSCipherSuite.TLS_RSA_WITH_AES_128_CBC_SHA: 7>, <CompressionMethod.NULL: 0>, 25];100;25;;3
20.00135642707774;TEST ECU 9;Sending Server Certificate to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_SERVER_CERTIFICATE;[<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 25];2000;25;;4
20.00135642707774;TEST ECU 9;Sending CertificateRequest to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_CERTIFICATE_REQUEST;<components.base.message.abst_bus_message.SegData object at 0x000000000AD9FC18>;100;25;;7
20.00135642707774;TEST ECU 9;Sending ServerHelloDone to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_SERVER_HELLO_DONE;[25];10;25;;8
20.001465202077743;TEST ECU 10;Receive ClientHello from 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_RECEIVE_CLIENT_HELLO;"(<TLSContentType.HANDSHAKE: 22>, [3, 3], 60, [[3, 3], 20.00124765207774, b'\x8a\xcaP\xdd\x98/\nq\xb0Vjj\xc5\xac\x1c\xa1\x05\xf0Q\xc4\x80(;w\x96%\x89f', None, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000005486438>, <CompressionMethod.NULL: 0>, [], 'TEST ECU 10', 25])";0;25;;2
20.001465202077743;TEST ECU 10;Sending Server Hello to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_SERVER_HELLO;[[3, 3], b'p\xeb\x10\xeeY+\xda4f\xdd\x04\xed\xcd\x81&\x80\xa74\xc9\x16s\x1fW\x98\xd5\x1f\x1aV', 'b357e670e12248fa836e7caaee56fd74', <TLSCipherSuite.TLS_RSA_WITH_AES_128_CBC_SHA: 7>, <CompressionMethod.NULL: 0>, 25];100;25;;3
20.001465202077743;TEST ECU 10;Sending Server Certificate to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_SERVER_CERTIFICATE;[<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 25];2000;25;;4
20.001465202077743;TEST ECU 10;Sending CertificateRequest to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_CERTIFICATE_REQUEST;<components.base.message.abst_bus_message.SegData object at 0x000000000AD8F2B0>;100;25;;7
20.001465202077743;TEST ECU 10;Sending ServerHelloDone to 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_SEND_SERVER_HELLO_DONE;[25];10;25;;8
20.40379530954657;TEST ECU 10;Received simple Message from  'TEST ECU 11', Stream: '27';MonitorTags.CP_RECEIVE_SIMPLE_MESSAGE;(<TLSContentType.APPLICATION_DATA: 23>, [3, 3], 20, 'A');4;27;;27
20.401860570757105;TEST ECU 11;Sending simple message to 'TEST ECU 10', Stream: '27';MonitorTags.CP_SESSION_AVAILABLE_SEND_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x0000000005494CF8>;20;27;;27
21.421668552077747;RegularSecureECU_15;Sending client Certificate to  'TEST ECU 10', Stream: '25';MonitorTags.CP_SEND_CLIENT_CERTIFICATE;[<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 25];2000;25;;5
21.421668552077747;RegularSecureECU_15;Want to send ClientKeyexchange to 'TEST ECU 10' ->Start encrypting;MonitorTags.CP_INIT_SEND_CLIENT_KEYEXCHANGE;[b'9\x9c@\xb8\xa6\xbf\xb9\xe9\x99\xc9ZH9\xe2R\xd1\\\x94\xc0\x8c\xebLA\xdc\xc6\xa9\x93\xb0\xf6\\M\x07\x98B\n\xd8\xb29\xeb!v\x8b\xabf t', [3, 3]];0;25;;9
22.130979364577748;RegularSecureECU_15;Encrypted  'TEST ECU 10', Stream 25 -> Generating Mastersecret;MonitorTags.CP_ENCRYPTED_CLIENT_KEYEXCHANGE;[b'9\x9c@\xb8\xa6\xbf\xb9\xe9\x99\xc9ZH9\xe2R\xd1\\\x94\xc0\x8c\xebLA\xdc\xc6\xa9\x93\xb0\xf6\\M\x07\x98B\n\xd8\xb29\xeb!v\x8b\xabf t', [3, 3]];128.0;25;;9
21.20386827310567;TEST ECU 10;Received simple Message from  'TEST ECU 11', Stream: '27';MonitorTags.CP_RECEIVE_SIMPLE_MESSAGE;(<TLSContentType.APPLICATION_DATA: 23>, [3, 3], 20, 'A');4;27;;27
21.42177732707775;TEST ECU 10;Receive the client Certificate from 'RegularSecureECU_15', Stream: '25' -> Start verification;MonitorTags.CP_RECEIVE_CLIENT_CERTIFICATE;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 2000, [<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 25]);0;25;;5
22.84154557707775;TEST ECU 10;Finished verification of certificate from 'RegularSecureECU_15', Stream: '25';MonitorTags.CP_CLIENT_CERTIFICATE_VALIDATED;(<TLSContentType.HANDSHAKE: 22>, [3, 3], 2000, [<components.security.certification.certificates.EcuCertificate object at 0x000000000829DF60>, <components.security.ecu.software.impl_comm_module_tls.Wrapped object at 0x0000000008BB0160>, 25]);0;25;;5
21.201933534316204;TEST ECU 11;Sending simple message to 'TEST ECU 10', Stream: '27';MonitorTags.CP_SESSION_AVAILABLE_SEND_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x0000000005494CF8>;20;27;;27
22.00200649787539;TEST ECU 11;Sending simple message to 'TEST ECU 10', Stream: '27';MonitorTags.CP_SESSION_AVAILABLE_SEND_MESSAGE;<components.base.message.abst_bus_message.SegData object at 0x0000000005494CF8>;20;27;;27
22.132589364577747;RegularSecureECU_15;Generated Master secret for 'TEST ECU 10', Stream: '25';MonitorTags.CP_GENERATED_MASTERSEC_CLIENT_KEYEXCHANGE;b'Z\x15x!ZW\xbc\xfa4\xc6g\n\x00Q\xce\x8b\xa8\x08\xa0\xe7\x8b\x8fFbs\xeb\xcf^\x13\xaa\xe5\x1bl\xacN\xd36eZ\x9a\xdb3\xef\xac\xce\x81\xb5\xc8';48;25;;9
22.132589364577747;RegularSecureECU_15;Want to send CertificateVerify 'TEST ECU 10', Stream 25 - > Start Encryption;MonitorTags.CP_INIT_SEND_CERTIFICATE_VERIFY;[0];100;25;;9
22.841900177077747;RegularSecureECU_15;CertificateVerify encrypted 'TEST ECU 10', Stream: '25' -> Send message;MonitorTags.CP_ENCRYPTED_CERTIFICATE_VERIFY;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x000000000AD96EB8>;128.0;25;;9
22.841900177077747;RegularSecureECU_15;Sending ChangeCipherSpec to  'TEST ECU 10', Stream: '25';MonitorTags.CP_SEND_CIPHER_SPEC;[1, 25];1;25;;11
22.841900177077747;RegularSecureECU_15;Want to send clientFinished to 'TEST ECU 10', Stream: '25' -> Hash Verification Data;MonitorTags.CP_INIT_CLIENT_FINISHED;[0];3000;25;;12
22.846015787217862;RegularSecureECU_15;Finished first hashing of ClientFinished for 'TEST ECU 10', Stream: '25' ->Start hashing with prf;MonitorTags.CP_HASHED_CLIENT_FINISHED;['[0]', <HashMechEnum.SHA1: 9>];16;25;;12
